gene_id,091304_G,091305_G,091301_G,090902_G,042008_G,042005_G,042004_G,042002_G,042001_G
g14715.t1,0,0,0,0,0,17,43,6,175
g14716.t1,0,0,22,0,0,8,0,0,0
g14717.t1,0,0,0,0,0,4,29,16,0
g14718.t1,555,1063,794,4374,4428,13705,18197,8956,1205
g14719.t1,922,274,894,2664,3013,3470,13377,3163,925
g1472.t1,0,0,0,0,0,0,0,0,0
g14720.t1,0,0,0,134,44,55,5,0,41
g14721.t1,0,0,0,0,0,0,0,0,0
g14722.t1,0,0,0,0,6,0,0,0,0
g14723.t1,0,0,0,0,30,6,0,0,7
g14724.t1,64,192,166,124,37,636,46,18,8
g14725.t1,0,0,0,0,0,1,0,0,0
g14726.t1,1197,1375,1829,1155,1342,1482,1458,1309,2611
g14727.t1,0,0,0,0,0,153,10,2,362
g14728.t1,0,0,0,0,62,153,88,88,28
g14729.t1,0,0,0,0,0,15,0,0,8
g1473.t1,0,0,0,0,0,0,0,0,0
g14730.t1,1266,555,5448,2986,862,2713,1159,1596,516
g14731.t1,0,0,33,0,0,0,0,0,0
g14732.t1,898,516,1153,1047,979,1004,838,783,2021
g14733.t1,326,72,529,460,474,940,1550,418,815
g14734.t1,0,0,0,0,6,26,11,18,248
g14735.t1,0,0,0,0,0,0,0,0,0
g14735.t2,0,0,0,0,0,0,0,0,0
g14736.t1,13119,11920,23592,22129,33320,19633,22940,22570,40651
g14737.t1,4598,4491,9160,7377,10913,6570,8007,6476,9084
g14738.t1,0,0,18,0,0,17,28,41,40
g14739.t1,508,145,287,270,398,623,753,484,1606
g1474.t1,0,0,0,0,0,0,0,0,0
g14740.t1,8443,4966,8825,9230,17565,13923,16531,19789,14923
g14741.t1,0,0,0,0,4198,20,0,1914,2722
g14742.t1,1634,694,2038,2323,7812,5388,9831,4664,9045
g14743.t1,0,0,0,0,0,4,0,0,26
g14744.t1,254,0,258,113,657,322,210,283,999
g14745.t1,16,0,1,0,117,28,17,7,59
g14746.t1,1052,594,693,1260,3546,2144,4042,2349,2819
g14747.t1,661,818,1225,879,2289,2040,2725,2125,1839
g14748.t1,0,0,0,0,4,0,6,0,58
g14749.t1,90,184,250,405,190,356,435,304,742
g1475.t1,0,0,0,0,0,4,0,0,0
g14750.t1,0,0,0,0,5,2,0,5,0
g14751.t1,4864,2017,9051,8619,9292,8636,9857,9577,7046
g14752.t1,0,0,126,0,0,0,0,0,68
g14753.t1,64,10,0,0,16,8,12,25,61
g14754.t1,0,70,396,48,170,246,110,71,1267
g14755.t1,0,0,358,0,241,0,0,4,351
g14756.t1,0,118,18,11,24,45,171,33,405
g14757.t1,214,0,174,118,329,259,406,313,218
g14758.t1,0,0,0,0,0,0,0,0,6
g14759.t1,4486,4705,27516,12190,1022,1342,290,3783,28
g1476.t1,0,0,0,0,0,0,6,0,8
g14760.t1,80,0,56,100,138,17,0,56,202
g14761.t1,0,0,0,0,6,0,0,0,2
g14762.t1,30,0,0,60,164,97,18,163,679
g14763.t1,71082,47937,178434,119221,80657,85838,56599,73509,45229
g14764.t1,0,0,0,0,0,0,0,0,6
g14765.t1,0,0,0,0,0,0,0,0,5
g14766.t1,0,0,0,0,0,0,0,0,0
g14767.t1,0,0,0,0,0,0,0,0,0
g14768.t1,0,0,0,0,0,0,0,0,0
g14769.t1,0,0,0,0,0,0,0,0,0
g1477.t1,40,0,99,0,47,25,103,55,148
g14770.t1,0,0,0,0,0,0,0,0,0
g14771.t1,0,0,2,0,0,0,0,0,0
g14772.t1,0,0,0,0,0,0,0,0,0
g14773.t1,0,0,0,0,0,0,0,0,0
g14774.t1,0,0,0,0,0,0,0,0,0
g14775.t1,0,0,0,0,0,0,0,0,0
g14776.t1,0,0,0,0,0,0,0,0,0
g14777.t1,0,0,0,0,0,0,0,0,0
g14778.t1,0,0,0,0,0,0,0,0,0
g14779.t1,0,0,0,0,0,0,0,0,0
g1478.t1,0,0,0,0,54,10,8,0,0
g14780.t1,0,0,0,0,0,0,0,0,0
g14781.t1,0,0,0,0,0,0,0,4,0
g14782.t1,0,0,0,0,0,0,0,0,0
g14783.t1,0,0,0,0,0,0,0,0,0
g14784.t1,0,0,0,0,0,0,0,0,0
g14785.t1,0,0,0,72,0,0,0,0,0
g14786.t1,0,0,0,0,0,0,0,0,0
g14787.t1,0,0,0,0,0,0,0,0,0
g14788.t1,0,0,0,0,0,0,1,0,0
g14789.t1,0,0,0,0,0,0,0,0,0
g1479.t1,0,0,0,0,53,0,0,17,10
g14790.t1,0,0,0,0,0,0,0,0,0
g14791.t1,0,0,0,0,0,0,0,0,0
g14792.t1,0,0,0,0,0,0,0,0,0
g14793.t1,0,0,0,0,0,0,0,0,0
g14794.t1,0,0,0,0,0,0,0,0,0
g14795.t1,0,0,0,0,0,0,0,0,0
g14796.t1,0,0,0,0,0,0,0,0,0
g14797.t1,0,0,0,0,0,0,0,0,0
g14798.t1,0,0,0,0,0,0,0,0,0
g14799.t1,0,0,0,0,0,0,0,0,0
g148.t1,246,22,1316,416,852,645,521,561,1528
g1480.t1,0,0,0,0,0,11,0,5,0
g14800.t1,0,0,0,0,0,0,0,22,0
g14801.t1,0,0,0,0,0,0,0,0,0
g14802.t1,0,0,0,0,0,0,0,0,0
g14803.t1,0,0,0,0,0,0,0,3,0
g14804.t1,0,0,0,0,0,0,0,0,0
g14805.t1,0,0,0,0,0,0,0,0,0
g14806.t1,0,0,0,0,0,0,0,0,0
g14807.t1,0,0,0,0,0,0,0,0,0
g14808.t1,0,0,0,0,0,0,0,0,0
g14809.t1,0,0,0,0,0,0,0,0,0
g1481.t1,0,78,31,0,4,3,0,14,16
g14810.t1,0,0,0,0,0,0,0,0,0
g14811.t1,0,0,0,0,0,0,0,0,0
g14812.t1,0,0,0,0,0,0,0,0,0
g14813.t1,0,0,0,0,0,0,0,1,0
g14814.t1,0,0,0,0,0,0,0,0,0
g14815.t1,0,0,0,0,0,0,0,0,0
g14816.t1,0,0,0,0,0,0,0,1,0
g14817.t1,0,0,0,0,0,0,28,0,0
g14818.t1,0,0,0,0,0,0,0,0,0
g14819.t1,0,0,0,0,0,0,0,0,0
g1482.t1,0,0,0,0,0,0,0,0,13
g14820.t1,0,0,0,0,0,0,0,0,0
g14821.t1,0,0,0,0,0,0,8,0,0
g14822.t1,0,0,0,0,0,0,0,0,0
g14823.t1,0,0,0,0,0,0,13,0,0
g14824.t1,1,0,0,0,0,0,0,0,0
g14825.t1,1,0,0,2,0,0,0,0,0
g14826.t1,152,0,55,0,0,0,0,0,0
g14827.t1,0,0,2,0,0,0,0,0,0
g14828.t1,0,0,0,0,0,0,0,0,0
g14829.t1,0,0,0,0,0,0,0,0,0
g1483.t1,29,0,0,0,10,12,0,0,0
g14830.t1,74,0,0,0,0,0,0,0,0
g14831.t1,478,0,5,0,0,0,0,0,0
g14832.t1,168,0,127,83,0,0,0,0,0
g14833.t1,0,0,0,0,0,0,0,0,0
g14834.t1,727,0,203,53,0,0,0,0,0
g14835.t1,689,0,156,141,0,0,0,0,0
g14836.t1,524,0,55,56,0,0,0,0,0
g14837.t1,111,0,34,0,0,0,0,0,0
g14838.t1,0,0,0,0,0,0,0,0,0
g14839.t1,0,0,0,0,0,0,0,0,0
g1484.t1,0,0,4,0,14,0,0,8,0
g14840.t1,0,0,0,0,0,0,0,0,0
g14841.t1,0,0,0,0,0,0,0,0,0
g14842.t1,0,0,0,0,0,0,0,0,0
g14843.t1,0,0,0,0,0,0,0,0,0
g14844.t1,0,0,0,0,0,0,0,0,0
g14845.t1,0,0,0,0,0,0,6,0,0
g14846.t1,0,137,0,0,0,0,0,0,0
g14847.t1,0,0,0,0,0,0,0,0,0
g14848.t1,0,0,0,0,0,0,0,0,0
g14849.t1,0,0,0,0,0,14,0,0,0
g1485.t1,0,0,0,0,12,0,8,0,8
g14850.t1,0,0,0,0,0,0,0,0,0
g14851.t1,93,69,92,96,641,325,248,534,236
g14852.t1,0,0,0,0,0,0,0,0,10
g14853.t1,0,0,0,0,0,0,0,0,0
g14854.t1,0,0,0,0,0,0,0,0,0
g14855.t1,0,0,0,0,0,0,0,0,0
g14856.t1,0,0,0,0,0,0,0,0,0
g14857.t1,0,0,0,0,0,0,0,0,0
g14858.t1,0,0,0,0,0,0,0,0,0
g14859.t1,0,0,0,0,0,0,0,0,0
g14859.t2,0,0,0,0,0,0,0,0,0
g1486.t1,0,0,0,0,0,0,0,3,0
g14860.t1,0,0,17,40,14,382,25,174,185
g14861.t1,0,0,0,25,0,0,0,20,0
g14862.t1,0,0,0,0,0,0,0,54,0
g14863.t1,0,0,23,32,5,0,0,0,4108
g14864.t1,0,0,0,0,0,0,0,0,0
g14865.t1,0,0,32,0,106,9,0,51,81
g14866.t1,2573,806,5307,5822,3004,4602,3834,4184,828
g14867.t1,0,0,38,15,64,0,8,8,32
g14868.t1,0,0,0,0,0,0,0,0,0
g14869.t1,0,0,0,0,0,0,0,0,0
g14869.t2,0,0,0,0,0,0,0,0,0
